
Step 36000, Avg Loss: 0.5748923704028129, F1 Score: 0.7549922036114883
Step 36100, Avg Loss: 0.5191521966457366, F1 Score: 0.7566811529047405
Step 36200, Avg Loss: 0.5480929632484913, F1 Score: 0.7565569266123795
Step 36300, Avg Loss: 0.5607231438159943, F1 Score: 0.7565535562127211
Step 36400, Avg Loss: 0.5233156036585569, F1 Score: 0.7527970434870652
Step 36500, Avg Loss: 0.5434284716099501, F1 Score: 0.7529864345009111
Step 36600, Avg Loss: 0.5407082913815975, F1 Score: 0.7486889460154241
Step 36700, Avg Loss: 0.5192757725715638, F1 Score: 0.7499487809875025
Step 36800, Avg Loss: 0.5260490813851356, F1 Score: 0.7516676001833087
Step 36900, Avg Loss: 0.5302404946088791, F1 Score: 0.7518712765415755
Step 37000, Avg Loss: 0.5801012027263641, F1 Score: 0.7527023598071555
Step 37100, Avg Loss: 0.5336831030249596, F1 Score: 0.7547817310118597
Step 37200, Avg Loss: 0.5034110163152218, F1 Score: 0.756811098823766
Step 37300, Avg Loss: 0.5637558943033218, F1 Score: 0.760246104991565
Step 37400, Avg Loss: 0.5166947000846267, F1 Score: 0.7611888630631521
Step 37500, Avg Loss: 0.5617178378999234, F1 Score: 0.7608566329565735
Step 37600, Avg Loss: 0.5535302715003491, F1 Score: 0.7610610709690191
Step 37700, Avg Loss: 0.4935218143463135, F1 Score: 0.7594168283823456
Step 37800, Avg Loss: 0.5427236995100975, F1 Score: 0.756735022114998
Step 37900, Avg Loss: 0.5421929800510407, F1 Score: 0.7568002413394339
Step 38000, Avg Loss: 0.5440158703923226, F1 Score: 0.7571636473126914
Step 38100, Avg Loss: 0.5583796297758817, F1 Score: 0.7597092212706632
Step 38200, Avg Loss: 0.473615215010941, F1 Score: 0.7601332869150047
Step 38300, Avg Loss: 0.5638980001956224, F1 Score: 0.7554185823270854
Step 38400, Avg Loss: 0.5323422057181597, F1 Score: 0.7523731754618761
Step 38500, Avg Loss: 0.5268531772494316, F1 Score: 0.7570445527148526
Step 38600, Avg Loss: 0.5755907329171897, F1 Score: 0.7586310417292105
Step 38700, Avg Loss: 0.5714032796025276, F1 Score: 0.7621212870063757
Step 38800, Avg Loss: 0.5292331062257289, F1 Score: 0.7621779338311656
Step 38900, Avg Loss: 0.5084942071139813, F1 Score: 0.7620979713013359
Step 39000, Avg Loss: 0.5327634093165398, F1 Score: 0.761456060305495
Step 39100, Avg Loss: 0.5079298431426287, F1 Score: 0.7580362068100898
Step 39200, Avg Loss: 0.5453277429938317, F1 Score: 0.7590963614554178
Step 39300, Avg Loss: 0.5415851749479771, F1 Score: 0.7568166927070208
Step 39400, Avg Loss: 0.5353812326490879, F1 Score: 0.758831181827279
Step 39500, Avg Loss: 0.5412588208913803, F1 Score: 0.7582566732016287
Step 39600, Avg Loss: 0.5242029710114002, F1 Score: 0.754121790618141
Step 39700, Avg Loss: 0.5161737699061633, F1 Score: 0.7526550715714946
Step 39800, Avg Loss: 0.5782482359558344, F1 Score: 0.7536794766966476
Step 39900, Avg Loss: 0.5270760814845562, F1 Score: 0.7532587026529673
Step 40000, Avg Loss: 0.5402297928184271, F1 Score: 0.7580409724669049
Step 40100, Avg Loss: 0.5993009549379349, F1 Score: 0.7544745296007342
Step 40200, Avg Loss: 0.5024192930012942, F1 Score: 0.750335293510781
Step 40300, Avg Loss: 0.5722016610205174, F1 Score: 0.745876315651673
Step 40400, Avg Loss: 0.4852064096927643, F1 Score: 0.7459753292912398
Step 40500, Avg Loss: 0.5122004889696836, F1 Score: 0.7476091476091477
Step 40600, Avg Loss: 0.546435996517539, F1 Score: 0.7460815047021944
Step 40700, Avg Loss: 0.5654767252504825, F1 Score: 0.7485471149854711
Step 40800, Avg Loss: 0.5376086724549531, F1 Score: 0.7511065362840967
Step 40900, Avg Loss: 0.5394459456205368, F1 Score: 0.7488333506170279
Step 41000, Avg Loss: 0.5310109307616949, F1 Score: 0.7475273295158772
Step 41100, Avg Loss: 0.5063556826114655, F1 Score: 0.750348531006351
Step 41200, Avg Loss: 0.5206566826999187, F1 Score: 0.7503226139472462
Step 41300, Avg Loss: 0.49314734928309917, F1 Score: 0.7507349528082934
Step 41400, Avg Loss: 0.5236602085828781, F1 Score: 0.7511978978824256
Step 41500, Avg Loss: 0.5519658114016056, F1 Score: 0.7505169561621174
Step 41600, Avg Loss: 0.5252830791473388, F1 Score: 0.7514427040395714
Step 41700, Avg Loss: 0.5407535474002362, F1 Score: 0.7531003382187148
Step 41800, Avg Loss: 0.5671122948825359, F1 Score: 0.7482979055142664
Step 41900, Avg Loss: 0.5189167478680611, F1 Score: 0.7488712439669937
Step 42000, Avg Loss: 0.5429397459328175, F1 Score: 0.7512910555670316
Step 42100, Avg Loss: 0.5186635284870863, F1 Score: 0.752174584384168
Step 42200, Avg Loss: 0.5246186146885157, F1 Score: 0.7537791442480144
Step 42300, Avg Loss: 0.48322154983878135, F1 Score: 0.7535413672757134
Step 42400, Avg Loss: 0.48918309561908246, F1 Score: 0.7508786437874716
Step 42500, Avg Loss: 0.5113526675850153, F1 Score: 0.7504915657663251
Step 42600, Avg Loss: 0.49806553304195406, F1 Score: 0.75006475006475
Step 42700, Avg Loss: 0.5395471777021885, F1 Score: 0.7492972410203019
Step 42800, Avg Loss: 0.522794697880745, F1 Score: 0.7476302697041111
Step 42900, Avg Loss: 0.5029115300625563, F1 Score: 0.7468892739014018
Step 43000, Avg Loss: 0.47584384702146054, F1 Score: 0.7481961727491373
Step 43100, Avg Loss: 0.5329093983024359, F1 Score: 0.7471789219545478
Step 43200, Avg Loss: 0.5526365199312567, F1 Score: 0.7502333782802614
Step 43300, Avg Loss: 0.5547173775732517, F1 Score: 0.7458843393837062
Step 43400, Avg Loss: 0.4794903142750263, F1 Score: 0.7448159119763013
Step 43500, Avg Loss: 0.5308159580081702, F1 Score: 0.7475880872483222
Step 43600, Avg Loss: 0.5135094812512397, F1 Score: 0.7461757569363857
Step 43700, Avg Loss: 0.526307252831757, F1 Score: 0.7461189143520963
Step 43800, Avg Loss: 0.5674024584889412, F1 Score: 0.747730254526371
Step 43900, Avg Loss: 0.5506906246393919, F1 Score: 0.7510731833462633
Step 44000, Avg Loss: 0.5425932279974223, F1 Score: 0.7503112033195021
Step 44100, Avg Loss: 0.5200432112812996, F1 Score: 0.7493861344757328
Step 44200, Avg Loss: 0.5032228443026543, F1 Score: 0.7494118262142521
Step 44300, Avg Loss: 0.5353416806459427, F1 Score: 0.7501566088953853
Step 44400, Avg Loss: 0.5157523500919342, F1 Score: 0.7522964186190525
Step 44500, Avg Loss: 0.4673123267292976, F1 Score: 0.7550644567219152
Step 44600, Avg Loss: 0.5147679308801889, F1 Score: 0.7561398145317436
Step 44700, Avg Loss: 0.5579266438633204, F1 Score: 0.758879262299235
Step 44800, Avg Loss: 0.476109551563859, F1 Score: 0.7600947723950194
Step 44900, Avg Loss: 0.47015545025467875, F1 Score: 0.759307972480777
Step 45000, Avg Loss: 0.48720732241868975, F1 Score: 0.7593436645396536
Step 45100, Avg Loss: 0.5178213687986135, F1 Score: 0.7600605143721634
Step 45200, Avg Loss: 0.5424873492121697, F1 Score: 0.7581798812966063
Step 45300, Avg Loss: 0.5108723469078541, F1 Score: 0.75465104327269
Step 45400, Avg Loss: 0.42838712349534036, F1 Score: 0.751506963209312
Step 45500, Avg Loss: 0.4974444592744112, F1 Score: 0.7501698280817265
Step 45600, Avg Loss: 0.5544453752040863, F1 Score: 0.7477382705659583
Step 45700, Avg Loss: 0.5262837746739387, F1 Score: 0.7506906437320824
Step 45800, Avg Loss: 0.5251618777215481, F1 Score: 0.7515731447293151
Step 45900, Avg Loss: 0.4819181147962809, F1 Score: 0.7528875537369866
Step 46000, Avg Loss: 0.5097773826122284, F1 Score: 0.7520141379489579
Step 46100, Avg Loss: 0.562339401319623, F1 Score: 0.7530934506859953
Step 46200, Avg Loss: 0.542097584605217, F1 Score: 0.7537371333988517
Step 46300, Avg Loss: 0.5378306099772453, F1 Score: 0.753994931995656
Step 46400, Avg Loss: 0.5054972571134567, F1 Score: 0.7566405650237985
Step 46500, Avg Loss: 0.4610833355039358, F1 Score: 0.7565101496821817
Step 46600, Avg Loss: 0.561726132594049, F1 Score: 0.7591894919051013
Step 46700, Avg Loss: 0.4994109145924449, F1 Score: 0.7607660350592765
Step 46800, Avg Loss: 0.5465809193253517, F1 Score: 0.7615007827096905
Step 46900, Avg Loss: 0.478868330642581, F1 Score: 0.7573897923698476
Step 47000, Avg Loss: 0.5379256463795901, F1 Score: 0.7567428981642909
Step 47100, Avg Loss: 0.5341079711169004, F1 Score: 0.7547325527415278
Step 47200, Avg Loss: 0.5253808230906725, F1 Score: 0.7568426447975397
Step 47300, Avg Loss: 0.5733938736468553, F1 Score: 0.7550809862787579
Step 47400, Avg Loss: 0.4840201014280319, F1 Score: 0.7533748701973001
Step 47500, Avg Loss: 0.510939245223999, F1 Score: 0.7573600942092059
Step 47600, Avg Loss: 0.5296651370823383, F1 Score: 0.7607691917398143
Step 47700, Avg Loss: 0.510103981345892, F1 Score: 0.7616779815584153
Step 47800, Avg Loss: 0.4468135917186737, F1 Score: 0.7596148948092303
Step 47900, Avg Loss: 0.5482831288874149, F1 Score: 0.7607063121574995
Step 48000, Avg Loss: 0.49501636773347857, F1 Score: 0.7612922827628115
Step 48100, Avg Loss: 0.4529418251663446, F1 Score: 0.7578828828828829
Step 48200, Avg Loss: 0.45266241922974587, F1 Score: 0.7572805578342904
Step 48300, Avg Loss: 0.44074808061122894, F1 Score: 0.7604145498882341
Step 48400, Avg Loss: 0.5524354500323534, F1 Score: 0.7596938775510204
Step 48500, Avg Loss: 0.5096025893837214, F1 Score: 0.7629696786541755
Step 48600, Avg Loss: 0.5277050862461329, F1 Score: 0.7657644185235033
Step 48700, Avg Loss: 0.5444533412158489, F1 Score: 0.7663208062354168
Step 48800, Avg Loss: 0.539296320155263, F1 Score: 0.7636418450406994
Step 48900, Avg Loss: 0.4700122591853142, F1 Score: 0.7659701790255822
Step 49000, Avg Loss: 0.5131751073151827, F1 Score: 0.76649245636525
Step 49100, Avg Loss: 0.5050711961090565, F1 Score: 0.7666534496431404
Step 49200, Avg Loss: 0.47893705472350123, F1 Score: 0.7661101420383752
Step 49300, Avg Loss: 0.5047433852404356, F1 Score: 0.7666136092319936
Step 49400, Avg Loss: 0.48857589237391946, F1 Score: 0.766457524150981
Step 49500, Avg Loss: 0.47836568266153334, F1 Score: 0.7649506240914331
Step 49600, Avg Loss: 0.551763833463192, F1 Score: 0.7650152782647899
Step 49700, Avg Loss: 0.4676052211970091, F1 Score: 0.7666865909543734
Step 49800, Avg Loss: 0.4998586754500866, F1 Score: 0.7653555899845069
Step 49900, Avg Loss: 0.5799253802746535, F1 Score: 0.7668942317205897
Step 50000, Avg Loss: 0.5146189370006323, F1 Score: 0.7650656773287877
Step 50100, Avg Loss: 0.5014372509717941, F1 Score: 0.7667639926758054
Step 50200, Avg Loss: 0.4916894174739718, F1 Score: 0.7664801149026794
Step 50300, Avg Loss: 0.4749669224768877, F1 Score: 0.7665557156341597
Step 50400, Avg Loss: 0.5486560177803039, F1 Score: 0.7632030697768353
Step 50500, Avg Loss: 0.49928829319775103, F1 Score: 0.7616582940072055
Step 50600, Avg Loss: 0.49834643945097923, F1 Score: 0.7589559877175026
Step 50700, Avg Loss: 0.5576628276705742, F1 Score: 0.7596463433331629
Step 50800, Avg Loss: 0.512269892692566, F1 Score: 0.7644005442725395
Step 50900, Avg Loss: 0.4866046305000782, F1 Score: 0.7636730575176589
Step 51000, Avg Loss: 0.5285011020302772, F1 Score: 0.7669388765157139
Step 51100, Avg Loss: 0.4728165780007839, F1 Score: 0.7669864504005538
Step 51200, Avg Loss: 0.5225731278955936, F1 Score: 0.7682216456997406
Step 51300, Avg Loss: 0.5895005284249782, F1 Score: 0.7675039556962026
Step 51400, Avg Loss: 0.4624010626971722, F1 Score: 0.7669478908188586
Step 51500, Avg Loss: 0.5280956422165036, F1 Score: 0.7672004744958482
Step 51600, Avg Loss: 0.592047276198864, F1 Score: 0.7684603299293009
Step 51700, Avg Loss: 0.5543670532107353, F1 Score: 0.7683554858011673
Step 51800, Avg Loss: 0.5091484022140503, F1 Score: 0.7686728092530877
Step 51900, Avg Loss: 0.4853172045573592, F1 Score: 0.7689520078354555
Step 52000, Avg Loss: 0.5254201038181782, F1 Score: 0.768533569774888
Step 52100, Avg Loss: 0.5264833751320839, F1 Score: 0.7683281565843317
Step 52200, Avg Loss: 0.5424074517935514, F1 Score: 0.7688676926102561
Step 52300, Avg Loss: 0.4862080019712448, F1 Score: 0.7680371614943665
Step 52400, Avg Loss: 0.5078365501016379, F1 Score: 0.7675825810931455
Step 52500, Avg Loss: 0.49725399069488047, F1 Score: 0.76747077841333
Step 52600, Avg Loss: 0.4987224007025361, F1 Score: 0.767363184079602
Step 52700, Avg Loss: 0.5216966383904219, F1 Score: 0.7689650066630472
Step 52800, Avg Loss: 0.44407003067433837, F1 Score: 0.7691096126396614
Step 52900, Avg Loss: 0.5455464965850115, F1 Score: 0.7696309383588535
Step 53000, Avg Loss: 0.49527295894920825, F1 Score: 0.7696747370995354
Step 53100, Avg Loss: 0.5186595343798399, F1 Score: 0.7697530256813933
Step 53200, Avg Loss: 0.49877245269715786, F1 Score: 0.7697601258356273
Step 53300, Avg Loss: 0.4717977187037468, F1 Score: 0.7690790771051075
Step 53400, Avg Loss: 0.5852437914162875, F1 Score: 0.7677110357214129
Step 53500, Avg Loss: 0.5060905299335718, F1 Score: 0.7654432865126114
Step 53600, Avg Loss: 0.5241812287271023, F1 Score: 0.7641085232152781
Step 53700, Avg Loss: 0.5268062244728208, F1 Score: 0.7632742238707383
Step 53800, Avg Loss: 0.5289930243045091, F1 Score: 0.7629191723575578
Step 53900, Avg Loss: 0.5571666998416185, F1 Score: 0.7638776337115073
Step 54000, Avg Loss: 0.5650255123525858, F1 Score: 0.7639149627073926
Step 54100, Avg Loss: 0.4818005393445492, F1 Score: 0.7641222919619356
Step 54200, Avg Loss: 0.5010356463491916, F1 Score: 0.7676666499724546
Step 54300, Avg Loss: 0.4742067927122116, F1 Score: 0.7682304691407422
Step 54400, Avg Loss: 0.48250980146229266, F1 Score: 0.7681173887003394
Step 54500, Avg Loss: 0.48016487784683703, F1 Score: 0.7647562881193608
Step 54600, Avg Loss: 0.5246066772192717, F1 Score: 0.7648305084745762
Step 54700, Avg Loss: 0.5528467018157244, F1 Score: 0.7676990043528293
Step 54800, Avg Loss: 0.5332876326143742, F1 Score: 0.7678052689572273
Step 54900, Avg Loss: 0.4762873411923647, F1 Score: 0.7674488567990373
Step 55000, Avg Loss: 0.5408213344216347, F1 Score: 0.7678821879382889
Step 55100, Avg Loss: 0.5576083857938647, F1 Score: 0.7658910043316208
Step 55200, Avg Loss: 0.478733657002449, F1 Score: 0.767719298245614
Step 55300, Avg Loss: 0.5250440227612853, F1 Score: 0.7672058675776148
Step 55400, Avg Loss: 0.4545389721542597, F1 Score: 0.7674605567279671
Step 55500, Avg Loss: 0.5750842788815498, F1 Score: 0.7683542405917337
Step 55600, Avg Loss: 0.5648007161729037, F1 Score: 0.7701752648777107
Step 55700, Avg Loss: 0.4913214568607509, F1 Score: 0.7666314677930306
Step 55800, Avg Loss: 0.5241639541089534, F1 Score: 0.7656155245603395
Step 55900, Avg Loss: 0.5143852573260665, F1 Score: 0.765072133637054
Step 56000, Avg Loss: 0.505997392013669, F1 Score: 0.7647807709935326
Step 56100, Avg Loss: 0.46812019728124143, F1 Score: 0.7651776649746193
Step 56200, Avg Loss: 0.492643274217844, F1 Score: 0.7617678763923823
Step 56300, Avg Loss: 0.4890154889971018, F1 Score: 0.7620661326761142
Step 56400, Avg Loss: 0.4966346937417984, F1 Score: 0.7628316770822662
Step 56500, Avg Loss: 0.5205522733181716, F1 Score: 0.7628316770822662
Step 56600, Avg Loss: 0.472597943469882, F1 Score: 0.7644208700974142
Step 56700, Avg Loss: 0.4894244176894426, F1 Score: 0.7653004215551831
Step 56800, Avg Loss: 0.49542697504162786, F1 Score: 0.7677810636058343
Step 56900, Avg Loss: 0.5371034266054631, F1 Score: 0.7705829774555567
Step 57000, Avg Loss: 0.513528048992157, F1 Score: 0.7707838479809976
Step 57100, Avg Loss: 0.5365680912137032, F1 Score: 0.7708961494735801
Step 57200, Avg Loss: 0.5130964984372258, F1 Score: 0.7711725981289907
Step 57300, Avg Loss: 0.5111098910868168, F1 Score: 0.7709624634303566
Step 57400, Avg Loss: 0.5191323026642203, F1 Score: 0.7699212127256407
Step 57500, Avg Loss: 0.500032129958272, F1 Score: 0.766225900878167
Step 57600, Avg Loss: 0.5394275784492493, F1 Score: 0.7658732172765569
Step 57700, Avg Loss: 0.4816676130518317, F1 Score: 0.7660287324229657
Step 57800, Avg Loss: 0.45270287584513424, F1 Score: 0.7659206510681587
Step 57900, Avg Loss: 0.5102728389948606, F1 Score: 0.7659358505887129
Step 58000, Avg Loss: 0.5032037910073995, F1 Score: 0.7684142005908567
Step 58100, Avg Loss: 0.5357134690880776, F1 Score: 0.768451664661051
Step 58200, Avg Loss: 0.4259333004802465, F1 Score: 0.7674078555942117
Step 58300, Avg Loss: 0.49168478392064574, F1 Score: 0.7674395161290323
Step 58400, Avg Loss: 0.4274511769413948, F1 Score: 0.7692769877828961
Step 58500, Avg Loss: 0.4709010449051857, F1 Score: 0.770451952175423
Step 58600, Avg Loss: 0.5331090771406889, F1 Score: 0.7719747733543555
Step 58700, Avg Loss: 0.48886208929121494, F1 Score: 0.7724976705409249
Step 58800, Avg Loss: 0.5758917108550667, F1 Score: 0.7729134165366615
Step 58900, Avg Loss: 0.499637982621789, F1 Score: 0.7720678632898943
Step 59000, Avg Loss: 0.45701446518301964, F1 Score: 0.771957463568334
Step 59100, Avg Loss: 0.48956865806132555, F1 Score: 0.7729411764705882
Step 59200, Avg Loss: 0.5346351010724902, F1 Score: 0.7729600546261522
Step 59300, Avg Loss: 0.46282134391367435, F1 Score: 0.7729840280483055
Step 59400, Avg Loss: 0.4771902575343847, F1 Score: 0.773945987954148
Step 59500, Avg Loss: 0.529839968085289, F1 Score: 0.7732682926829268
Step 59600, Avg Loss: 0.5126879417896271, F1 Score: 0.7735628829880362
Step 59700, Avg Loss: 0.4700287961214781, F1 Score: 0.7736737368344416
Step 59800, Avg Loss: 0.5515970878303051, F1 Score: 0.7734930372967183
Step 59900, Avg Loss: 0.48882031083106997, F1 Score: 0.7736521102707977
Step 60000, Avg Loss: 0.49158202987164257, F1 Score: 0.7733724914341654
Step 60100, Avg Loss: 0.5065658069401979, F1 Score: 0.7732484076433122
Step 60200, Avg Loss: 0.4916053545475006, F1 Score: 0.7734887822082884
Step 60300, Avg Loss: 0.532571703121066, F1 Score: 0.7737097485663873
Step 60400, Avg Loss: 0.50112593062222, F1 Score: 0.7731340348116825
Step 60500, Avg Loss: 0.4991502846777439, F1 Score: 0.7722164463587307
Step 60600, Avg Loss: 0.526927861943841, F1 Score: 0.7726105845181674
Step 60700, Avg Loss: 0.5218475031852722, F1 Score: 0.771948980098268
Step 60800, Avg Loss: 0.47758784782141445, F1 Score: 0.7717223905807541
Step 60900, Avg Loss: 0.5126675891503691, F1 Score: 0.771776397515528
Step 61000, Avg Loss: 0.5157359675876796, F1 Score: 0.7711817864097059
Step 61100, Avg Loss: 0.46264945454895495, F1 Score: 0.7716261254539124
Step 61200, Avg Loss: 0.4636624163761735, F1 Score: 0.7716300784742227
Step 61300, Avg Loss: 0.4880444350093603, F1 Score: 0.7698177619358402
Step 61400, Avg Loss: 0.49354498863220214, F1 Score: 0.7695012305992265
Step 61500, Avg Loss: 0.48247399121522905, F1 Score: 0.7696014456379882
Step 61600, Avg Loss: 0.5014612737298012, F1 Score: 0.7697635898208102
Step 61700, Avg Loss: 0.512591441962868, F1 Score: 0.7700953336678374
Step 61800, Avg Loss: 0.5631201508827508, F1 Score: 0.7697729446709963
Step 61900, Avg Loss: 0.43373946238309147, F1 Score: 0.769804099310067
Step 62000, Avg Loss: 0.5143808236718178, F1 Score: 0.7714828137490009
Step 62100, Avg Loss: 0.5384890226274729, F1 Score: 0.7698963678438475
Step 62200, Avg Loss: 0.4763751481100917, F1 Score: 0.7698883636729358
Step 62300, Avg Loss: 0.5489537569135428, F1 Score: 0.7699279923460396
Step 62400, Avg Loss: 0.5022409987449646, F1 Score: 0.7699592001208885
Step 62500, Avg Loss: 0.42395324558019637, F1 Score: 0.7713856928464232
Step 62600, Avg Loss: 0.5441913307830691, F1 Score: 0.7711422845691382
Step 62700, Avg Loss: 0.47909779999405144, F1 Score: 0.7720995163783217
Step 62800, Avg Loss: 0.5839566626958549, F1 Score: 0.7727069128552232
Step 62900, Avg Loss: 0.5305370128154755, F1 Score: 0.7733452416393768
Step 63000, Avg Loss: 0.5992942652106286, F1 Score: 0.770447219983884
Step 63100, Avg Loss: 0.5017489705979824, F1 Score: 0.7702546004537434
Step 63200, Avg Loss: 0.5247775047272444, F1 Score: 0.7713484833316648
Step 63300, Avg Loss: 0.420809882581234, F1 Score: 0.7731426301152166
Step 63400, Avg Loss: 0.48213749680668117, F1 Score: 0.7740757194333383
Step 63500, Avg Loss: 0.4765759291499853, F1 Score: 0.7748814006944784
Step 63600, Avg Loss: 0.5173134861141443, F1 Score: 0.7751444520615023
Step 63700, Avg Loss: 0.6101818381994962, F1 Score: 0.7742604573065337
Step 63800, Avg Loss: 0.4929016716405749, F1 Score: 0.7737877061766308
Step 63900, Avg Loss: 0.5377399701625108, F1 Score: 0.7718278815809247
Step 64000, Avg Loss: 0.4558073228225112, F1 Score: 0.7725047457288441
Step 64100, Avg Loss: 0.4964657781273127, F1 Score: 0.774330809954975
Step 64200, Avg Loss: 0.5622452789545059, F1 Score: 0.7732589974612972
Step 64300, Avg Loss: 0.5320359955355525, F1 Score: 0.7745447347585115
Step 64400, Avg Loss: 0.505406742580235, F1 Score: 0.774668775954123
Step 64500, Avg Loss: 0.5222373925894499, F1 Score: 0.7751290243303023
Step 64600, Avg Loss: 0.513101447224617, F1 Score: 0.7750875289708565
Step 64700, Avg Loss: 0.5151480061933398, F1 Score: 0.7747062888735314
Step 64800, Avg Loss: 0.48616064723581076, F1 Score: 0.7750332791007247
Step 64900, Avg Loss: 0.5327945207431912, F1 Score: 0.7741903486584337
Step 65000, Avg Loss: 0.5025027782842517, F1 Score: 0.7747160493827161
Step 65100, Avg Loss: 0.5391501303389669, F1 Score: 0.7751257520465529
Step 65200, Avg Loss: 0.4809041061997414, F1 Score: 0.7748301680963952
Step 65300, Avg Loss: 0.4790825265459716, F1 Score: 0.7747094467070627
Step 65400, Avg Loss: 0.4913182534649968, F1 Score: 0.775997641045803
Step 65500, Avg Loss: 0.5189518801867962, F1 Score: 0.774639482844356
Step 65600, Avg Loss: 0.517611365802586, F1 Score: 0.772722717707185
Step 65700, Avg Loss: 0.5346727981418371, F1 Score: 0.7727113117632305
Step 65800, Avg Loss: 0.48209795661270616, F1 Score: 0.7734668335419274
Step 65900, Avg Loss: 0.5325951062887907, F1 Score: 0.7752236887636561
Step 66000, Avg Loss: 0.5250000961124897, F1 Score: 0.7753103516494386
Step 66100, Avg Loss: 0.4400756945088506, F1 Score: 0.7767865895500441
Step 66200, Avg Loss: 0.43581640735268595, F1 Score: 0.7763190244382161
Step 66300, Avg Loss: 0.49318761222064494, F1 Score: 0.7764026806241745
Step 66400, Avg Loss: 0.46968716409057376, F1 Score: 0.77711283024376
Step 66500, Avg Loss: 0.5960129265487194, F1 Score: 0.7763410197158169
Step 66600, Avg Loss: 0.45062414050102234, F1 Score: 0.7759444417081219
Step 66700, Avg Loss: 0.5359309564717114, F1 Score: 0.7753504730767325
Step 66800, Avg Loss: 0.5110598424822093, F1 Score: 0.7755243714979918
Step 66900, Avg Loss: 0.5437553932890296, F1 Score: 0.7758126667325363
Step 67000, Avg Loss: 0.4735114758089185, F1 Score: 0.7754372019077902
Step 67100, Avg Loss: 0.5263842077925801, F1 Score: 0.7745244497560004
Step 67200, Avg Loss: 0.5342340534180403, F1 Score: 0.7756378437406929
Step 67300, Avg Loss: 0.5177089155465364, F1 Score: 0.7744319600499375
Step 67400, Avg Loss: 0.4897785907238722, F1 Score: 0.7736501729583396
Step 67500, Avg Loss: 0.5061380230635405, F1 Score: 0.7723818630164562
Step 67600, Avg Loss: 0.49543091773986814, F1 Score: 0.7720447445329034
Step 67700, Avg Loss: 0.44216544480994346, F1 Score: 0.7707867452734296
Step 67800, Avg Loss: 0.45513861052691934, F1 Score: 0.7720606763090259
Step 67900, Avg Loss: 0.503363364264369, F1 Score: 0.7720591949088338
Step 68000, Avg Loss: 0.531919043790549, F1 Score: 0.7705068186444127
Step 68100, Avg Loss: 0.4801013720035553, F1 Score: 0.7699607162899852
Step 68200, Avg Loss: 0.5431546700745821, F1 Score: 0.77005456678056
Step 68300, Avg Loss: 0.4410883073881269, F1 Score: 0.7720789074355083
Step 68400, Avg Loss: 0.4718070402741432, F1 Score: 0.7729653505237711
Step 68500, Avg Loss: 0.4491929342597723, F1 Score: 0.7711455422910846
Step 68600, Avg Loss: 0.4506581810489297, F1 Score: 0.771689497716895
Step 68700, Avg Loss: 0.5335113898664713, F1 Score: 0.7718052738336714
Step 68800, Avg Loss: 0.5205637099593878, F1 Score: 0.773765214767126
Step 68900, Avg Loss: 0.572156857252121, F1 Score: 0.773552551946742
Step 69000, Avg Loss: 0.4989215166121721, F1 Score: 0.7734260799435455
Step 69100, Avg Loss: 0.5283361370489001, F1 Score: 0.7720670391061453
Step 69200, Avg Loss: 0.48130840837955474, F1 Score: 0.7691756272401433
Step 69300, Avg Loss: 0.47692144226282834, F1 Score: 0.7666855640880276
Step 69400, Avg Loss: 0.4674758017808199, F1 Score: 0.765625
Step 69500, Avg Loss: 0.4803386840596795, F1 Score: 0.7651236327821264
Step 69600, Avg Loss: 0.49135155204683545, F1 Score: 0.7646234494212902
Step 69700, Avg Loss: 0.5255882092565298, F1 Score: 0.7667784369357751
Step 69800, Avg Loss: 0.49106442745774986, F1 Score: 0.7693490517683239
Step 69900, Avg Loss: 0.4273411362618208, F1 Score: 0.770688952303302
Step 70000, Avg Loss: 0.4758450470119715, F1 Score: 0.7742423478392416
Step 70100, Avg Loss: 0.5100113585591316, F1 Score: 0.7722360342990512
Step 70200, Avg Loss: 0.4851129450649023, F1 Score: 0.7724459774779344
Step 70300, Avg Loss: 0.4933282268792391, F1 Score: 0.7705654215145948
Step 70400, Avg Loss: 0.5529248689860106, F1 Score: 0.7720689129440463
Step 70500, Avg Loss: 0.47993059806525706, F1 Score: 0.7745641439080924
Step 70600, Avg Loss: 0.5101558522321283, F1 Score: 0.7735934893595511
Step 70700, Avg Loss: 0.41879689775407314, F1 Score: 0.7744243462488033
Step 70800, Avg Loss: 0.549117701947689, F1 Score: 0.7748943874471937
Step 70900, Avg Loss: 0.5471721906214952, F1 Score: 0.7737926853909881
Step 71000, Avg Loss: 0.45077295016497376, F1 Score: 0.7742780829511666
Step 71100, Avg Loss: 0.4703451709449291, F1 Score: 0.7750740053183482
Step 71200, Avg Loss: 0.4394040437787771, F1 Score: 0.7751961375980688
Step 71300, Avg Loss: 0.4827827087044716, F1 Score: 0.7758395989974938
Step 71400, Avg Loss: 0.4675053069740534, F1 Score: 0.7760865211295814
Step 71500, Avg Loss: 0.44123709155246615, F1 Score: 0.776223428087818
Step 71600, Avg Loss: 0.4999735188111663, F1 Score: 0.7763401109057301
Step 71700, Avg Loss: 0.453151941485703, F1 Score: 0.776131357629155
Step 71800, Avg Loss: 0.4556555846706033, F1 Score: 0.7756063339346563
Step 71900, Avg Loss: 0.527895667552948, F1 Score: 0.7731007201541739
Step 72000, Avg Loss: 0.4624796071276069, F1 Score: 0.7736087903184972
